url,version,category,resolveddate,spl,description
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Admin and CLI issues,2018-04-18,"SPL-152206, SPL-145579","chkconfig directive missing for AWS with enable boot-start
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Admin and CLI issues,2018-04-16,"SPL-146927, SPL-141771","Starting Splunk via the CLI may fail or cause problems if service runs as a domain user and some storage is on a remote share
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Admin and CLI issues,2018-04-05,"SPL-152848, SPL-147286","Setting DATETIME_CONFIG as filename does not update props.conf
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Uncategorized issues,2018-05-02,"SPL-148947, SPL-146340","Log scale chart not able to handle Y-Axis having incremental / decremental values of 1/10
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Uncategorized issues,2018-04-19,"SPL-153049, SPL-145043","Too long of a dashboard title throws nondescript error message
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Uncategorized issues,2018-04-16,"SPL-153078, SPL-145094","introspection: IOStats read incorrect if more than one partition created on one physical drive
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Uncategorized issues,2018-04-16,"SPL-152201, SPL-144080","Splunk Forwarder crashes if EVENT_BREAKER_ENABLE is specified for a WMI input
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Uncategorized issues,2018-04-09,"SPL-152763, SPL-151501","Enabling/Disabling acceleration for a data model creates an unnecessary copy of the data model JSON in <appname>/local/data/models/<model>.json
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Uncategorized issues,2018-04-06,"SPL-152814, SPL-147956","mstats not returning results if tmp folder does not exist
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Uncategorized issues,2018-03-30,"SPL-151738, SPL-148014","S2 Bucket is Staled Until Timeout
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Uncategorized issues,2018-03-19,"SPL-151304, SPL-135274","search assistant incorrectly wrapping kv pairs in quotes
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Uncategorized issues,2018-03-13,"SPL-151755, SPL-148815","Mistranslation of ""Product Tour"" > ""Add Data Tour"" in Japanese
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Highlighted issues,2018-07-13,"SPL-156440, SPL-146352","LDAP reload can severely delay remote app deployment, need app reload metrics to improve diagnosability.
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Highlighted issues,2018-06-20,"SPL-155053, SPL-152556","fill_summary_index.py fails in SHC environment
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Authentication and authorization issues,2019-09-18,"SPL-149313, SPL-148551","srchFilter term not included in search when calculated field of same name exists
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Authentication and authorization issues,2018-06-29,"SPL-155318, SPL-149332","SAML - Upon Login Failure all current roles being sent is displayed to user in error message
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Data input issues,2018-07-20,"SPL-156315, SPL-157319, SPL-157522, SPL-157595","After upgrade to 7.x, HEC events greater than 512KB are dropped with parsing errors, resulting in degrade of indexing throughput
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Data input issues,2018-06-20,"SPL-155069, SPL-153591","high delay on events from UF after upgrade to (6.6.x)
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Search issues,2018-07-12,"SPL-154532, SPL-152434","xml export bloats in size due to repeated <fieldOrder> section
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Search issues,2018-07-10,"SPL-148858, SPL-148547","REGEX  eval replace() does not work correctly (overly greedy)
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Search issues,2018-06-20,"SPL-155294, SPL-154026","gentimes command shows incorrect starthuman time with daylight savings
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Search issues,2018-06-19,"SPL-155412, SPL-155106","splunkd process consuming large amount of memory
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Search issues,2018-06-01,"SPL-152809, SPL-141639","6.5.2 Error in chart command: The value for option span is invalid: log10
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Search issues,2018-05-31,"SPL-154970, SPL-153432","The bins option returns inconsistent count values in distributed environment
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Search issues,2018-05-11,"SPL-152493, SPL-148796","ui_inactivity_timeout not working even after search completes
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5," Saved search, alerting, scheduling, and job management issues",2018-07-10,"SPL-154405, SPL-147319","SHC AuthenticationManagerLDAP complains ""Could not find user=""system"""" flooding splunkd.log
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5," Saved search, alerting, scheduling, and job management issues",2018-05-20,"SPL-154302, SPL-153349","Scheduling Alerts - Apply Time Range Of Initial Search Not Reflecting when Saving as Alert
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Data model and pivot issues,2018-07-10,"SPL-154405, SPL-147319","SHC AuthenticationManagerLDAP complains ""Could not find user=""system"""" flooding splunkd.log
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Indexer and indexer clustering issues,2018-07-24,"SPL-154986, SPL-155130, SPL-155215, SPL-155220, SPL-157832","single-copy bucket stuck with status ""no possible primaries"", causes entire cluster to be tagged as ""not fully searchable""
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Indexer and indexer clustering issues,2018-07-10,"SPL-156785, SPL-146688","Race condition in Indexer Cluster bundles dry run causing ""Unable to create/replace target file: No such file or directory"".
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Indexer and indexer clustering issues,2018-07-04,"SPL-155702, SPL-153569","Data rebalance blocked by stuck bucket discard
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Indexer and indexer clustering issues,2018-06-22,"SPL-154353, SPL-146575","RF and SF not being met on CM after adding new Indexes and rolling restart
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Indexer and indexer clustering issues,2018-06-08,"SPL-154647, SPL-152465","Clustering - when a peer is in detention, we will make excess copies
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Indexer and indexer clustering issues,2018-05-23,"SPL-153520, SPL-153121","CMSlave Should output errors when failing to enqueue the bundle validate job
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Distributed search and search head clustering issues,2018-07-14,"SPL-154829, SPL-141363","Indexers report ""Unknown search command"" for external search commands even though the indexers contain the search bundle with the external command
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Distributed search and search head clustering issues,2018-07-13,"SPL-155355, SPL-154419","SHC captain does not clean up local bundles after failed replication attempts
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Distributed search and search head clustering issues,2018-07-13,"SPL-156440, SPL-146352","LDAP reload can severely delay remote app deployment, need app reload metrics to improve diagnosability.
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Distributed search and search head clustering issues,2018-07-13,"SPL-156424, SPL-155536","prolonged gaps in SHC captain metrics.log group=searchscheduler
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Distributed search and search head clustering issues,2018-07-09,"SPL-154617, SPL-152935","KVStore Replication Error: replSetReconfig got BadValue _id field value of 256 is out of range
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Distributed search and search head clustering issues,2018-07-04,"SPL-156178, SPL-151900","Distsearch.conf: value specified in disabled_server property will get ignored, if same value exists in servers property
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Distributed search and search head clustering issues,2018-07-04,"SPL-155641, SPL-154870","BundleDeltaHandler failing on indexing_tokens directory
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Distributed search and search head clustering issues,2018-07-03,"SPL-154032, SPL-154067, SPL-154926, SPL-156192","SHC bundle rejected at push-time because of built-in apps warning is still created and picked up by SHC members
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Distributed search and search head clustering issues,2018-06-22,"SPL-155634, SPL-154654","SHC captain stops delegating DMA searches after a delegated DMA search job fails (status=delegated_remote_completion, success=0).
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Distributed search and search head clustering issues,2018-06-22,"SPL-155808, SPL-154402","SHC: alert suppression may fail during restart due to timing issues
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Distributed search and search head clustering issues,2018-06-20,"SPL-155203, SPL-146262","HTTP server thread blocked for ever without logging during shutdown
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Distributed search and search head clustering issues,2018-05-09,"SPL-153832, SPL-148106","Crashing thread: TcpChannelThread, Assertion `_slave != __null ClusteringMgr::_slave_writeBucketsToSearch.
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5," Distributed deployment, forwarder, deployment server issues",2018-07-10,"SPL-156354, SPL-149328","Deployment Clients unable to connect to Deployment Server with phoneHomeIntervalInSecs = 600
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5," Distributed deployment, forwarder, deployment server issues",2018-06-03,"SPL-155010, SPL-153261","Slow Performance in the Deployment Server UI and sometime crash the browser
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5," Distributed deployment, forwarder, deployment server issues",2018-05-09,"SPL-154007, SPL-148851","Application bundle cache (by default under $SPLUNK_HOME/var/run/tmp/) *never* gets cleaned up on Deployment server even server class no longer exists
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Monitoring Console issues,2018-05-15,"SPL-153767, SPL-138918","Mount points are not listed correctly in ""Average I/O Usage and Performance"" panel of Monitoring Console
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Splunk Web and interface issues,2018-07-16,"SPL-157126, SPL-156282","Wrong description in lookup definition in UI
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Splunk Web and interface issues,2018-06-20,"SPL-155294, SPL-154026","gentimes command shows incorrect starthuman time with daylight savings
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Splunk Web and interface issues,2018-06-20,"SPL-155338, SPL-153658","UI Visualizations of wide lists are not rendered correctly.
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Splunk Web and interface issues,2018-05-28,"SPL-153995, SPL-147061","debug/refresh reports errors on vanilla install
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Splunk Web and interface issues,2018-05-11,"SPL-152493, SPL-148796","ui_inactivity_timeout not working even after search completes
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5," REST, Simple XML, and Advanced XML issues",2018-06-25,"SPL-154837, SPL-153655","/services/search/jobs/*/results is responding with duplicate JSON field 'init_offset' when output_mode is 'json_cols' and search has no result
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5," REST, Simple XML, and Advanced XML issues",2018-06-20,"SPL-155053, SPL-152556","fill_summary_index.py fails in SHC environment
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, PDF issues,2018-06-27,"SPL-154368, SPL-153668","When exporting to PDF one particular IP Address generates an error while others work
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Admin and CLI issues,2018-06-20,"SPL-155191, SPL-154589","Enabling splunk boot-start won't work with ubuntu-like distro
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Admin and CLI issues,2018-06-17,"SPL-155554, SPL-146439","Saving roles manager page when no indexes are listed remove previous indexes
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Admin and CLI issues,2018-06-15,"SPL-153624, SPL-154857, SPL-155429","savedsearches.conf configuration is_visible needs clarification
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Admin and CLI issues,2018-06-12,"SPL-153625, SPL-154021, SPL-154022","leading and trailing comma validation should be robust for http proxy configuration
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Uncategorized issues,2019-01-28,"SPL-155427, SPL-155716, SPL-155719","CIM Setup page is showing single line because of Indexes.js collection not executing callbacks
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Uncategorized issues,2018-07-16,"SPL-156541, SPL-147803","License master rollovers stopped by a broken syslog output blocking indexing, need better logging for diagnosability.
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Uncategorized issues,2018-07-15,"SPL-153174, SPL-156193, SPL-156899","Request for better messaging for ""Duplicated License situation happen on peer ...""
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Uncategorized issues,2018-07-03,"SPL-155035, SPL-156539, SPL-155351","Splunk Fowarders splunkd process stopping - Crashing thread: HttpClientPollingThread
"
https://docs.splunk.com/Documentation/Splunk/7.0.5/ReleaseNotes/Fixedissues,7.0.5, Uncategorized issues,2018-06-14,"SPL-155224, SPL-153036","CMBucketId has lock contention from std::map log(n) lookup time
"
